CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1/,,,,,,,,,,,,
(Thousands of current dollars) ,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,
County,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018
6057,"Nevada, CA",92,Private services-providing industries 3/,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6059,"Orange, CA",1,All industry total,178501320,181347250,193548218,201397914,209362231,222888391,231189065,247655719,260484674
6059,"Orange, CA",2,  Private industries,164109247,166808694,178920442,186096304,193224329,205687947,213096517,229097925,241336532
6059,"Orange, CA",3,"    Agriculture, forestry, fishing and hunting",188271,198940,182005,160316,116652,122223,79401,34164,37698
6059,"Orange, CA",6,"    Mining, quarrying, and oil and gas extraction",247983,292544,301167,271380,313289,183534,163013,212392,175837
6059,"Orange, CA",10,    Utilities,686951,820731,828779,879499,918668,965621,903600,1478874,1556402
6059,"Orange, CA",11,    Construction,8630007,6005522,8702945,9396496,9556529,10542224,11519401,12306628,13219816
6059,"Orange, CA",12,    Manufacturing,21232349,21294998,22024296,23012094,23944245,25099679,26041205,27886094,29489014
6059,"Orange, CA",13,      Durable goods manufacturing,15274522,15712129,16191925,16779271,17787499,18627554,19521954,21319255,22778997
6059,"Orange, CA",25,      Nondurable goods manufacturing,5957827,5582869,5832371,6232823,6156746,6472124,6519251,6566839,6710018
6059,"Orange, CA",34,    Wholesale trade,16467254,17924002,17778021,18582857,19898312,20577778,19777907,20315902,21752762
6059,"Orange, CA",35,    Retail trade,11248834,11358038,11708187,12429095,12547392,13067107,13109514,13575508,14411118
6059,"Orange, CA",36,    Transportation and warehousing,2111856,2010098,2093848,2306521,2247211,2541741,2674888,2880891,3126488
6059,"Orange, CA",45,    Information,6312921,6294415,6070801,6885957,7131469,8307567,9053008,10089231,10692554
6059,"Orange, CA",50,"    Finance, insurance, real estate, rental, and leasing",45745881,47990850,54373329,56483916,57149942,58657813,61727436,69649988,71760638
6059,"Orange, CA",51,      Finance and insurance,16616647,16877230,18339163,18532732,16311880,17009915,18433080,23306956,23886846
6059,"Orange, CA",56,      Real estate and rental and leasing,29129234,31113620,36034165,37951184,40838062,41647898,43294357,46343032,47873792
6059,"Orange, CA",59,    Professional and business services,27314546,28147275,28870731,28824138,31078453,35059484,35540492,36840230,39347171
6059,"Orange, CA",60,"      Professional, scientific, and technical services",16332583,17202383,17592299,17719477,19195506,22433852,21483877,21505758,22542285
6059,"Orange, CA",64,      Management of companies and enterprises,2623324,2651078,2793433,3162385,3577949,3820496,4115728,4458784,5145968
6059,"Orange, CA",65,      Administrative and support and waste management and remediation services,8358640,8293815,8484999,7942275,8304997,8805136,9940888,10875688,11658918
6059,"Orange, CA",68,"    Educational services, health care, and social assistance",12493157,13096162,13427757,13839591,14311306,15365487,16324870,17103001,18141858
6059,"Orange, CA",69,      Educational services,1657821,1707679,1693849,1738885,1828434,1902391,2031749,2071269,2231056
6059,"Orange, CA",70,      Health care and social assistance,10835337,11388483,11733908,12100706,12482873,13463095,14293121,15031732,15910802
6059,"Orange, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",7750859,7639661,8608736,9014894,9710253,10680110,11497482,11937198,12548272
6059,"Orange, CA",76,"      Arts, entertainment, and recreation",2489853,2175771,2379054,2558738,2669671,2874337,3203582,3424226,3398848
6059,"Orange, CA",79,      Accommodation and food services,5261006,5463891,6229683,6456156,7040582,7805773,8293900,8512972,9149424
6059,"Orange, CA",82,    Other services (except government and government enterprises),3678379,3735456,3949840,4009550,4300608,4517577,4684299,4787825,5076904
6059,"Orange, CA",83,Government and government enterprises,14392073,14538556,14627776,15301609,16137902,17200444,18092548,18557794,19148142
6059,"Orange, CA",,Addenda:,,,,,,,,,
6059,"Orange, CA",87,Natural resources and mining,436253,491485,483172,431696,429942,305758,242414,246556,213535
6059,"Orange, CA",88,Trade,27716088,29282040,29486208,31011952,32445703,33644885,32887421,33891410,36163880
6059,"Orange, CA",89,Transportation and utilities,2798807,2830829,2922627,3186020,3165878,3507362,3578488,4359765,4682891
6059,"Orange, CA",90,Manufacturing and information,27545270,27589412,28095098,29898051,31075714,33407246,35094213,37975324,40181568
6059,"Orange, CA",91,Private goods-producing industries 2/,30298609,27792004,31210413,32840286,33930715,35947660,37803020,40439277,42922365
6059,"Orange, CA",92,Private services-providing industries 3/,133810638,139016689,147710028,153256018,159293613,169740287,175293497,188658648,198414167
6061,"Placer, CA",1,All industry total,14505823,14830179,15662052,16808108,17998010,20142741,21502837,23129446,24748629
6061,"Placer, CA",2,  Private industries,13041790,13340202,14115661,15203767,16278084,18300669,19546994,21077276,22591973
6061,"Placer, CA",3,"    Agriculture, forestry, fishing and hunting",17590,19977,17475,13957,(D),(D),2465,3798,7361
6061,"Placer, CA",6,"    Mining, quarrying, and oil and gas extraction",1878,2280,2910,4185,7648,9092,12146,13152,14288
6061,"Placer, CA",10,    Utilities,363000,377137,345244,342731,325127,329212,441035,453159,400579
6061,"Placer, CA",11,    Construction,897191,777675,892560,994382,1107374,1331302,1527236,1680001,1841025
6061,"Placer, CA",12,    Manufacturing,1206297,1148735,1050581,1144909,1311745,1871703,2059847,2122105,1938412
6061,"Placer, CA",13,      Durable goods manufacturing,1113263,1061853,952316,1024405,1174094,1716673,1921209,1982838,1790974
6061,"Placer, CA",25,      Nondurable goods manufacturing,93034,86882,98265,120504,137651,155029,138639,139268,147438
6061,"Placer, CA",34,    Wholesale trade,618136,699998,760426,762111,785200,877327,840630,874306,923938
6061,"Placer, CA",35,    Retail trade,1399560,1451604,1487898,1581037,1630815,1702007,1727700,1825609,1948328
6061,"Placer, CA",36,    Transportation and warehousing,267310,267285,282243,282889,(D),(D),322946,318787,343917
6061,"Placer, CA",45,    Information,481305,510920,565043,585185,615847,760709,784811,844235,883884
6061,"Placer, CA",50,"    Finance, insurance, real estate, rental, and leasing",3560098,3633370,3960496,4440039,4713739,5130362,5411580,6047477,6868862
6061,"Placer, CA",51,      Finance and insurance,1087989,1095208,1270017,1388993,1492920,1641088,1688442,1901891,1979624
6061,"Placer, CA",56,      Real estate and rental and leasing,2472109,2538162,2690479,3051046,3220818,3489274,3723138,4145586,4889238
6061,"Placer, CA",59,    Professional and business services,1508249,1568422,1672940,1751939,1963270,2144480,2294665,2478770,2700352
6061,"Placer, CA",60,"      Professional, scientific, and technical services",909794,959231,1017299,1054014,1108683,1171805,1273574,1339144,1431291
6061,"Placer, CA",64,      Management of companies and enterprises,180150,190035,214930,246916,271971,274312,274595,317516,351254
6061,"Placer, CA",65,      Administrative and support and waste management and remediation services,418305,419156,440710,451009,582616,698362,746496,822110,917808
6061,"Placer, CA",68,"    Educational services, health care, and social assistance",1692466,1834006,1915983,2029698,2136232,2335127,2555406,2738446,2928460
6061,"Placer, CA",69,      Educational services,115609,123623,120860,104015,113047,110116,114107,116747,124834
6061,"Placer, CA",70,      Health care and social assistance,1576857,1710383,1795124,1925683,2023186,2225012,2441299,2621699,2803626
6061,"Placer, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",647592,668935,768397,857216,942393,1027817,1111844,1193421,1263896
6061,"Placer, CA",76,"      Arts, entertainment, and recreation",151314,148574,196820,217550,227239,227558,236938,271445,282151
6061,"Placer, CA",79,      Accommodation and food services,496278,520362,571576,639666,715154,800259,874906,921976,981745
6061,"Placer, CA",82,    Other services (except government and government enterprises),381118,379856,393466,413489,435639,458772,454682,484010,528673
6061,"Placer, CA",83,Government and government enterprises,1464033,1489977,1546391,1604341,1719925,1842072,1955844,2052170,2156656
6061,"Placer, CA",,Addenda:,,,,,,,,,
6061,"Placer, CA",87,Natural resources and mining,19467,22257,20385,18142,(D),(D),14611,16951,21649
6061,"Placer, CA",88,Trade,2017697,2151602,2248324,2343147,2416015,2579334,2568330,2699915,2872266
6061,"Placer, CA",89,Transportation and utilities,630310,644422,627487,625620,(D),(D),763981,771946,744495
6061,"Placer, CA",90,Manufacturing and information,1687602,1659656,1615623,1730094,1927591,2632411,2844659,2966340,2822296
6061,"Placer, CA",91,Private goods-producing industries 2/,2122955,1948667,1963525,2157433,(D),(D),3601695,3819057,3801086
6061,"Placer, CA",92,Private services-providing industries 3/,10918835,11391534,12152135,13046333,(D),(D),15945299,17258219,18790887
6063,"Plumas, CA",1,All industry total,987741,1049529,948114,1020936,1010223,1017738,1107110,1239300,1206345
6063,"Plumas, CA",2,  Private industries,798920,856837,753105,823665,806460,802800,891681,1012029,970805
6063,"Plumas, CA",3,"    Agriculture, forestry, fishing and hunting",8438,7586,12051,7507,21868,18980,17027,13743,17040
6063,"Plumas, CA",6,"    Mining, quarrying, and oil and gas extraction",553,443,426,317,380,349,356,373,131
6063,"Plumas, CA",10,    Utilities,199229,267339,169626,206840,152006,136286,191465,274004,170338
6063,"Plumas, CA",11,    Construction,60917,47544,38646,38156,38122,39231,40135,42633,45012
6063,"Plumas, CA",12,    Manufacturing,45474,51125,48902,56922,58275,58140,65145,72141,76868
6063,"Plumas, CA",13,      Durable goods manufacturing,(D),(D),(D),53132,53860,53629,61004,67977,72238
6063,"Plumas, CA",25,      Nondurable goods manufacturing,(D),(D),(D),3789,4416,4511,4141,4163,4631
6063,"Plumas, CA",34,    Wholesale trade,6539,6342,7245,8989,8907,9008,8550,8752,9211
6063,"Plumas, CA",35,    Retail trade,41554,39275,39526,40431,37877,39612,40055,43648,46576
6063,"Plumas, CA",36,    Transportation and warehousing,14955,14090,13535,14636,14639,16082,14091,14031,15427
6063,"Plumas, CA",45,    Information,10680,10377,9069,8092,7951,8116,8135,9572,10140
6063,"Plumas, CA",50,"    Finance, insurance, real estate, rental, and leasing",231703,232092,225756,243778,263260,278448,296421,312281,334713
6063,"Plumas, CA",51,      Finance and insurance,19497,19397,18247,16173,17128,17192,17996,15268,15868
6063,"Plumas, CA",56,      Real estate and rental and leasing,212206,212695,207509,227605,246132,261256,278425,297012,318845
6063,"Plumas, CA",59,    Professional and business services,91969,94937,99789,107289,109965,115152,122611,126074,143489
6063,"Plumas, CA",60,"      Professional, scientific, and technical services",14594,16101,15532,(D),14638,16878,18381,18405,20284
6063,"Plumas, CA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6063,"Plumas, CA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),10607,(D),(D),(D),(D),(D)
6063,"Plumas, CA",68,"    Educational services, health care, and social assistance",35808,37004,35972,41012,44204,33372,31974,32442,33951
6063,"Plumas, CA",69,      Educational services,3367,4540,5486,6453,6516,4288,2396,2534,2331
6063,"Plumas, CA",70,      Health care and social assistance,32441,32464,30486,34559,37688,29084,29578,29907,31620
6063,"Plumas, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",34209,33503,38295,36134,35065,35226,39869,43971,47720
6063,"Plumas, CA",76,"      Arts, entertainment, and recreation",17176,14494,13019,11306,11788,11301,11641,9430,9780
6063,"Plumas, CA",79,      Accommodation and food services,17032,19009,25276,24828,23278,23926,28228,34541,37940
6063,"Plumas, CA",82,    Other services (except government and government enterprises),16893,15178,14265,13562,13940,14796,15848,18363,20190
6063,"Plumas, CA",83,Government and government enterprises,188821,192692,195009,197272,203764,214938,215429,227271,235540
6063,"Plumas, CA",,Addenda:,,,,,,,,,
6063,"Plumas, CA",87,Natural resources and mining,8991,8028,12477,7824,22248,19329,17383,14116,17171
6063,"Plumas, CA",88,Trade,48093,45618,46772,49419,46784,48620,48605,52400,55787
6063,"Plumas, CA",89,Transportation and utilities,214184,281430,183161,221476,166644,152367,205556,288036,185765
6063,"Plumas, CA",90,Manufacturing and information,56154,61502,57971,65014,66227,66256,73280,81713,87008
6063,"Plumas, CA",91,Private goods-producing industries 2/,115381,106698,100026,102902,118645,116700,122663,128890,139051
6063,"Plumas, CA",92,Private services-providing industries 3/,683539,750139,653079,720763,687815,686099,769019,883139,831754
6065,"Riverside, CA",1,All industry total,58494620,61383306,63086241,67663154,71624488,77762712,81362463,85777134,90768490
6065,"Riverside, CA",2,  Private industries,48175489,50938259,52549680,56483004,59633600,64909023,67729330,71678649,76000893
6065,"Riverside, CA",3,"    Agriculture, forestry, fishing and hunting",741156,1010993,875586,903384,523665,774269,757076,738811,406665
6065,"Riverside, CA",6,"    Mining, quarrying, and oil and gas extraction",94965,88221,91708,60216,59935,50718,55539,75597,112653
6065,"Riverside, CA",10,    Utilities,925672,916015,1009779,894574,1153590,1047967,1038502,1146623,1212451
6065,"Riverside, CA",11,    Construction,2933667,3282486,3378420,4003300,4462038,5095362,5762613,6071942,6558097
6065,"Riverside, CA",12,    Manufacturing,4872338,5329495,6312130,7013068,7194240,7246146,7834167,8127713,8451231
6065,"Riverside, CA",13,      Durable goods manufacturing,3146058,3434119,3645785,3860336,4021324,4012771,4298836,4614764,4870157
6065,"Riverside, CA",25,      Nondurable goods manufacturing,1726280,1895376,2666344,3152732,3172916,3233375,3535331,3512949,3581074
6065,"Riverside, CA",34,    Wholesale trade,2677393,2985141,3053688,3448388,3606066,4884941,3939244,4369638,4600435
6065,"Riverside, CA",35,    Retail trade,6337314,6347996,6255659,6588407,6408253,6717690,6763235,7102933,7539237
6065,"Riverside, CA",36,    Transportation and warehousing,1697655,1816982,1781977,1898114,2153665,2539029,2721592,2998007,3306880
6065,"Riverside, CA",45,    Information,1238119,1258285,1102217,1262829,1308186,1478308,1539601,1557100,1622553
6065,"Riverside, CA",50,"    Finance, insurance, real estate, rental, and leasing",13664861,14148673,14214257,15454404,16642384,17739394,18633244,19747726,20969999
6065,"Riverside, CA",51,      Finance and insurance,1607768,1735400,1796600,1908420,2038013,2138588,2170374,2279586,2415829
6065,"Riverside, CA",56,      Real estate and rental and leasing,12057093,12413273,12417656,13545983,14604371,15600806,16462869,17468140,18554170
6065,"Riverside, CA",59,    Professional and business services,4172869,4466726,4545537,4591225,4900385,5139201,5542255,5861268,6343176
6065,"Riverside, CA",60,"      Professional, scientific, and technical services",1870248,1915597,1950511,1981506,2140291,2265900,2318069,2489402,2676148
6065,"Riverside, CA",64,      Management of companies and enterprises,252059,315260,336490,373583,383687,379238,372902,340285,369728
6065,"Riverside, CA",65,      Administrative and support and waste management and remediation services,2050562,2235869,2258535,2236137,2376407,2494063,2851284,3031582,3297300
6065,"Riverside, CA",68,"    Educational services, health care, and social assistance",4317970,4584570,4914013,5169042,5413286,5913743,6369000,6750034,7256324
6065,"Riverside, CA",69,      Educational services,357212,371733,389193,372081,400563,438797,466179,473647,503920
6065,"Riverside, CA",70,      Health care and social assistance,3960758,4212838,4524820,4796961,5012722,5474947,5902821,6276386,6752405
6065,"Riverside, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",2727112,2876432,3099109,3211294,3590997,3921753,4297831,4543043,4855965
6065,"Riverside, CA",76,"      Arts, entertainment, and recreation",549282,562717,600555,645381,713059,697743,772326,806196,850504
6065,"Riverside, CA",79,      Accommodation and food services,2177830,2313716,2498554,2565913,2877938,3224010,3525505,3736847,4005462
6065,"Riverside, CA",82,    Other services (except government and government enterprises),1774399,1826243,1915600,1984760,2216910,2360503,2475430,2588213,2765228
6065,"Riverside, CA",83,Government and government enterprises,10319131,10445046,10536561,11180150,11990888,12853689,13633132,14098485,14767597
6065,"Riverside, CA",,Addenda:,,,,,,,,,
6065,"Riverside, CA",87,Natural resources and mining,836121,1099214,967293,963599,583599,824987,812616,814409,519318
6065,"Riverside, CA",88,Trade,9014706,9333137,9309347,10036795,10014319,11602630,10702479,11472571,12139672
6065,"Riverside, CA",89,Transportation and utilities,2623327,2732997,2791756,2792689,3307256,3586995,3760094,4144629,4519331
6065,"Riverside, CA",90,Manufacturing and information,6110457,6587781,7414346,8275897,8502426,8724454,9373769,9684813,10073784
6065,"Riverside, CA",91,Private goods-producing industries 2/,8642127,9711196,10657843,11979968,12239877,13166495,14409396,15014063,15528645
6065,"Riverside, CA",92,Private services-providing industries 3/,39533362,41227064,41891836,44503036,47393723,51742528,53319935,56664585,60472248
6067,"Sacramento, CA",1,All industry total,67507236,69120887,71078822,75282264,79365715,84834380,87110024,91539672,96628861
6067,"Sacramento, CA",2,  Private industries,48558524,49127257,51260829,54277303,57014987,61587719,64177498,67959066,72315384
6067,"Sacramento, CA",3,"    Agriculture, forestry, fishing and hunting",197848,179840,217976,163906,192033,162557,262329,261434,202536
6067,"Sacramento, CA",6,"    Mining, quarrying, and oil and gas extraction",73112,54507,50014,48103,54774,37170,37466,48432,51087
6067,"Sacramento, CA",10,    Utilities,777723,747212,758497,848912,873290,923035,1124312,995906,1041461
6067,"Sacramento, CA",11,    Construction,2001897,2001705,2128524,2531524,2826637,3343628,3681999,4047323,4554616
6067,"Sacramento, CA",12,    Manufacturing,3379720,3336413,3631088,3625093,3682088,3967268,3689789,3747767,3933424
6067,"Sacramento, CA",13,      Durable goods manufacturing,2393989,2371770,2560415,2495390,2532447,2659806,2378852,2411612,2533517
6067,"Sacramento, CA",25,      Nondurable goods manufacturing,985731,964643,1070673,1129703,1149641,1307462,1310937,1336155,1399907
6067,"Sacramento, CA",34,    Wholesale trade,2257633,2530908,2826088,3030944,3095443,3369936,3362845,3596705,3817340
6067,"Sacramento, CA",35,    Retail trade,3782226,3865522,4070530,4312869,4295770,4510310,4616395,4779841,5029269
6067,"Sacramento, CA",36,    Transportation and warehousing,1467136,1345561,1420483,1578891,1786659,2016374,2059104,2126725,2320018
6067,"Sacramento, CA",45,    Information,2200077,2187139,2208452,2328073,2150240,2284273,2330344,2580330,2653252
6067,"Sacramento, CA",50,"    Finance, insurance, real estate, rental, and leasing",14459864,14238070,14373596,15726088,16904928,18427925,19146366,20614337,21999455
6067,"Sacramento, CA",51,      Finance and insurance,3944270,3592456,3706469,3917270,4201307,4657372,4408657,4644503,5066057
6067,"Sacramento, CA",56,      Real estate and rental and leasing,10515593,10645614,10667127,11808818,12703621,13770554,14737710,15969834,16933398
6067,"Sacramento, CA",59,    Professional and business services,8702199,8992257,9234819,9309955,9814908,10178157,10879076,11427770,12011047
6067,"Sacramento, CA",60,"      Professional, scientific, and technical services",5761225,5977148,5997623,5920516,6224080,6574226,6761738,7020440,7388694
6067,"Sacramento, CA",64,      Management of companies and enterprises,880513,856062,851572,918060,945836,993779,1087106,1193445,1211239
6067,"Sacramento, CA",65,      Administrative and support and waste management and remediation services,2060461,2159047,2385624,2471379,2644992,2610152,3030232,3213885,3411114
6067,"Sacramento, CA",68,"    Educational services, health care, and social assistance",5926967,6279424,6743697,7013850,7252708,7916970,8241845,8707156,9287282
6067,"Sacramento, CA",69,      Educational services,648948,679077,696867,665441,684879,730096,702768,732565,718437
6067,"Sacramento, CA",70,      Health care and social assistance,5278019,5600347,6046829,6348408,6567829,7186874,7539077,7974591,8568845
6067,"Sacramento, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",1701409,1708518,1894505,2018187,2232029,2540376,2736075,2920879,3155365
6067,"Sacramento, CA",76,"      Arts, entertainment, and recreation",371951,346131,429689,402293,433038,509981,548070,619433,635827
6067,"Sacramento, CA",79,      Accommodation and food services,1329457,1362387,1464815,1615894,1798991,2030395,2188004,2301446,2519537
6067,"Sacramento, CA",82,    Other services (except government and government enterprises),1630714,1660181,1702563,1740909,1853479,1909739,2009552,2104462,2259232
6067,"Sacramento, CA",83,Government and government enterprises,18948711,19993630,19817993,21004961,22350728,23246660,22932526,23580606,24313477
6067,"Sacramento, CA",,Addenda:,,,,,,,,,
6067,"Sacramento, CA",87,Natural resources and mining,270960,234347,267989,212010,246807,199727,299795,309866,253623
6067,"Sacramento, CA",88,Trade,6039860,6396430,6896618,7343813,7391214,7880247,7979240,8376545,8846609
6067,"Sacramento, CA",89,Transportation and utilities,2244858,2092772,2178979,2427803,2659949,2939409,3183417,3122632,3361480
6067,"Sacramento, CA",90,Manufacturing and information,5579797,5523552,5839539,5953165,5832328,6251541,6020133,6328097,6586677
6067,"Sacramento, CA",91,Private goods-producing industries 2/,5652577,5572466,6027601,6368626,6755532,7510623,7671583,8104956,8741663
6067,"Sacramento, CA",92,Private services-providing industries 3/,42905947,43554792,45233229,47908677,50259455,54077096,56505915,59854110,63573721
6069,"San Benito, CA",1,All industry total,1736144,1776232,1871963,2044511,2156511,2407043,2539975,2701214,2759377
6069,"San Benito, CA",2,  Private industries,1491949,1530273,1628417,1789126,1875122,2101188,2218972,2369390,2418263
6069,"San Benito, CA",3,"    Agriculture, forestry, fishing and hunting",140235,122835,142453,175327,171914,247932,252202,258940,233023
6069,"San Benito, CA",6,"    Mining, quarrying, and oil and gas extraction",2813,1642,1870,1525,3260,2122,4223,39527,4571
6069,"San Benito, CA",10,    Utilities,3597,4256,3937,(D),(D),7178,7777,(D),(D)
6069,"San Benito, CA",11,    Construction,70255,77534,79640,96021,101056,122187,136247,157903,181477
6069,"San Benito, CA",12,    Manufacturing,386105,394719,437472,465490,463124,516112,568863,692498,690910
6069,"San Benito, CA",13,      Durable goods manufacturing,95484,104584,98217,107493,115210,124965,127272,135351,145953
6069,"San Benito, CA",25,      Nondurable goods manufacturing,290622,290135,339255,357997,347914,391147,441591,557146,544957
6069,"San Benito, CA",34,    Wholesale trade,55418,56791,56988,(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",35,    Retail trade,145049,165976,175793,199030,219099,233024,232738,147933,156228
6069,"San Benito, CA",36,    Transportation and warehousing,(D),(D),(D),29431,31791,33477,36181,41683,40633
6069,"San Benito, CA",45,    Information,10917,10298,8885,8633,8751,(D),(D),10134,10160
6069,"San Benito, CA",50,"    Finance, insurance, real estate, rental, and leasing",398431,410549,405366,435122,474884,506385,524771,548465,578943
6069,"San Benito, CA",51,      Finance and insurance,43133,43156,41440,40825,44252,47281,49186,43901,43333
6069,"San Benito, CA",56,      Real estate and rental and leasing,355298,367394,363926,394297,430632,459104,475585,504564,535610
6069,"San Benito, CA",59,    Professional and business services,(D),(D),(D),(D),182018,188360,201478,214639,(D)
6069,"San Benito, CA",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",65,      Administrative and support and waste management and remediation services,35691,39121,57033,55689,57397,58193,67847,79150,75263
6069,"San Benito, CA",68,"    Educational services, health care, and social assistance",50663,51323,51515,56682,60070,61568,66964,65757,69700
6069,"San Benito, CA",69,      Educational services,4022,4195,4014,3819,3850,4742,4733,5259,5426
6069,"San Benito, CA",70,      Health care and social assistance,46641,47128,47501,52863,56221,56826,62230,60498,64274
6069,"San Benito, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",36285,38090,43024,44988,48708,55252,61068,62885,67151
6069,"San Benito, CA",76,"      Arts, entertainment, and recreation",8286,9003,9904,9975,9926,9770,10148,8335,7540
6069,"San Benito, CA",79,      Accommodation and food services,27999,29087,33120,35012,38782,45481,50919,54550,59611
6069,"San Benito, CA",82,    Other services (except government and government enterprises),37504,39521,40840,40372,43446,46932,50993,54281,58379
6069,"San Benito, CA",83,Government and government enterprises,244195,245958,243546,255385,281389,305855,321002,331824,341114
6069,"San Benito, CA",,Addenda:,,,,,,,,,
6069,"San Benito, CA",87,Natural resources and mining,143048,124476,144322,176852,175174,250054,256425,298467,237595
6069,"San Benito, CA",88,Trade,200466,222768,232782,(D),(D),(D),(D),(D),(D)
6069,"San Benito, CA",89,Transportation and utilities,(D),(D),(D),(D),(D),40655,43958,(D),(D)
6069,"San Benito, CA",90,Manufacturing and information,397023,405017,446357,474122,471875,(D),(D),702631,701070
6069,"San Benito, CA",91,Private goods-producing industries 2/,599408,596730,661435,738363,739354,888353,961534,1148867,1109982
6069,"San Benito, CA",92,Private services-providing industries 3/,892541,933544,966982,1050763,1135768,1212835,1257438,1220523,1308281
6071,"San Bernardino, CA",1,All industry total,64820745,67367268,69510597,72663453,77387388,83047712,86814031,91284524,96340623
6071,"San Bernardino, CA",2,  Private industries,51760629,54059440,56366297,59181978,63371422,68374017,71456059,75390204,79819572
6071,"San Bernardino, CA",3,"    Agriculture, forestry, fishing and hunting",240163,423933,261858,35821,407846,255806,262888,358343,315698
6071,"San Bernardino, CA",6,"    Mining, quarrying, and oil and gas extraction",144542,149229,203174,195089,214516,189320,104561,126953,203443
6071,"San Bernardino, CA",10,    Utilities,1813091,1657745,2180434,2004055,2066842,2129234,2146891,1957676,1697611
6071,"San Bernardino, CA",11,    Construction,2051506,2379833,2699085,2874537,3051880,3564446,3855891,4087655,4320030
6071,"San Bernardino, CA",12,    Manufacturing,5129969,5111030,5334940,5726273,6006405,6797049,7010856,7336900,7559366
6071,"San Bernardino, CA",13,      Durable goods manufacturing,2705164,2844151,2908157,3129595,3226225,3585491,3788476,4030783,4178025
6071,"San Bernardino, CA",25,      Nondurable goods manufacturing,2424805,2266879,2426783,2596677,2780180,3211558,3222379,3306118,3381341
6071,"San Bernardino, CA",34,    Wholesale trade,4175155,4540781,4748176,5268606,5878213,6561535,6404018,6607817,7020819
6071,"San Bernardino, CA",35,    Retail trade,5370195,5551981,5764927,6048445,6076031,6361030,6582068,6852767,7228431
6071,"San Bernardino, CA",36,    Transportation and warehousing,3757416,4003893,4080154,4331433,4539372,4922893,5389441,5994503,6749604
6071,"San Bernardino, CA",45,    Information,966722,951561,989766,1132445,1146655,1275109,1391322,1468844,1486718
6071,"San Bernardino, CA",50,"    Finance, insurance, real estate, rental, and leasing",13962845,14393632,14519049,15732383,17192405,18437303,19409861,20578961,21843139
6071,"San Bernardino, CA",51,      Finance and insurance,1849948,1983728,2093606,2183558,2318048,2374837,2323625,2507921,2609029
6071,"San Bernardino, CA",56,      Real estate and rental and leasing,12112898,12409904,12425443,13548824,14874357,16062466,17086236,18071040,19234110
6071,"San Bernardino, CA",59,    Professional and business services,5029802,5305057,5333118,5207659,5445057,5771370,5901265,6425232,6861265
6071,"San Bernardino, CA",60,"      Professional, scientific, and technical services",2110980,2197785,2183410,2228444,2304144,2306637,2348992,2490499,2708104
6071,"San Bernardino, CA",64,      Management of companies and enterprises,549245,571012,554608,574942,585877,656372,680613,691666,697854
6071,"San Bernardino, CA",65,      Administrative and support and waste management and remediation services,2369576,2536260,2595100,2404273,2555036,2808360,2871660,3243067,3455307
6071,"San Bernardino, CA",68,"    Educational services, health care, and social assistance",5601784,5932187,6319494,6517245,6885566,7297607,7850396,8212275,8778205
6071,"San Bernardino, CA",69,      Educational services,631943,644279,664122,643764,725064,725632,773527,799586,822563
6071,"San Bernardino, CA",70,      Health care and social assistance,4969841,5287908,5655372,5873480,6160502,6571975,7076869,7412689,7955642
6071,"San Bernardino, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",1825743,1891598,2040520,2186994,2428669,2669910,2926115,3104370,3338856
6071,"San Bernardino, CA",76,"      Arts, entertainment, and recreation",296065,313934,340229,376816,404536,427768,455558,474456,490497
6071,"San Bernardino, CA",79,      Accommodation and food services,1529678,1577664,1700291,1810178,2024133,2242142,2470557,2629913,2848359
6071,"San Bernardino, CA",82,    Other services (except government and government enterprises),1691695,1766980,1891600,1920995,2031964,2141406,2220486,2277908,2416385
6071,"San Bernardino, CA",83,Government and government enterprises,13060116,13307828,13144300,13481474,14015966,14673695,15357972,15894320,16521051
6071,"San Bernardino, CA",,Addenda:,,,,,,,,,
6071,"San Bernardino, CA",87,Natural resources and mining,384705,573162,465032,230910,622362,445125,367449,485296,519141
6071,"San Bernardino, CA",88,Trade,9545350,10092762,10513103,11317051,11954244,12922565,12986086,13460584,14249250
6071,"San Bernardino, CA",89,Transportation and utilities,5570508,5661638,6260588,6335488,6606214,7052128,7536332,7952179,8447215
6071,"San Bernardino, CA",90,Manufacturing and information,6096692,6062591,6324706,6858717,7153060,8072158,8402177,8805744,9046084
